,period,seriesId,seriesDescription,stateId,stateDescription,value,unit
0,2021,TEICD,Total energy average price in the industrial sector,AK,Alaska,19.35,Dollars per million Btu
1,2021,TETCD,Total energy average price,AK,Alaska,20.42,Dollars per million Btu
2,2021,TECCD,Total energy average price in the commercial sector,AK,Alaska,21.32,Dollars per million Btu
3,2021,TEACD,Total energy average price in the transportation sector,AK,Alaska,19.89,Dollars per million Btu
4,2021,TETXD,Total end-use energy average price,AK,Alaska,20.42,Dollars per million Btu
5,2021,TERCD,Total energy average price in the residential sector,AK,Alaska,23.16,Dollars per million Btu
6,2021,TECCD,Total energy average price in the commercial sector,AL,Alabama,27.58,Dollars per million Btu
7,2021,TEACD,Total energy average price in the transportation sector,AL,Alabama,22.21,Dollars per million Btu
8,2021,TERCD,Total energy average price in the residential sector,AL,Alabama,32.33,Dollars per million Btu
9,2021,TETXD,Total end-use energy average price,AL,Alabama,17.84,Dollars per million Btu
10,2021,TEICD,Total energy average price in the industrial sector,AL,Alabama,8.12,Dollars per million Btu
11,2021,TETCD,Total energy average price,AL,Alabama,17.84,Dollars per million Btu
12,2021,TEICD,Total energy average price in the industrial sector,AR,Arkansas,11.6,Dollars per million Btu
13,2021,TECCD,Total energy average price in the commercial sector,AR,Arkansas,16.51,Dollars per million Btu
14,2021,TEACD,Total energy average price in the transportation sector,AR,Arkansas,22.5,Dollars per million Btu
15,2021,TETXD,Total end-use energy average price,AR,Arkansas,18.43,Dollars per million Btu
16,2021,TETCD,Total energy average price,AR,Arkansas,18.43,Dollars per million Btu
17,2021,TERCD,Total energy average price in the residential sector,AR,Arkansas,25.54,Dollars per million Btu
18,2021,TEICD,Total energy average price in the industrial sector,AZ,Arizona,16.97,Dollars per million Btu
19,2021,TERCD,Total energy average price in the residential sector,AZ,Arizona,31.21,Dollars per million Btu
20,2021,TEACD,Total energy average price in the transportation sector,AZ,Arizona,25.26,Dollars per million Btu
21,2021,TETXD,Total end-use energy average price,AZ,Arizona,25.06,Dollars per million Btu
22,2021,TETCD,Total energy average price,AZ,Arizona,25.06,Dollars per million Btu
23,2021,TECCD,Total energy average price in the commercial sector,AZ,Arizona,24.66,Dollars per million Btu
24,2021,TEACD,Total energy average price in the transportation sector,CA,California,28.26,Dollars per million Btu
25,2021,TECCD,Total energy average price in the commercial sector,CA,California,36.48,Dollars per million Btu
26,2021,TETXD,Total end-use energy average price,CA,California,28.43,Dollars per million Btu
27,2021,TETCD,Total energy average price,CA,California,28.43,Dollars per million Btu
28,2021,TEICD,Total energy average price in the industrial sector,CA,California,17.19,Dollars per million Btu
29,2021,TERCD,Total energy average price in the residential sector,CA,California,35.69,Dollars per million Btu
30,2021,TERCD,Total energy average price in the residential sector,CO,Colorado,18.56,Dollars per million Btu
31,2021,TETXD,Total end-use energy average price,CO,Colorado,20.61,Dollars per million Btu
32,2021,TETCD,Total energy average price,CO,Colorado,20.61,Dollars per million Btu
33,2021,TECCD,Total energy average price in the commercial sector,CO,Colorado,20.52,Dollars per million Btu
34,2021,TEACD,Total energy average price in the transportation sector,CO,Colorado,24.36,Dollars per million Btu
35,2021,TEICD,Total energy average price in the industrial sector,CO,Colorado,15.14,Dollars per million Btu
36,2021,TECCD,Total energy average price in the commercial sector,CT,Connecticut,25.08,Dollars per million Btu
37,2021,TEICD,Total energy average price in the industrial sector,CT,Connecticut,15.59,Dollars per million Btu
38,2021,TERCD,Total energy average price in the residential sector,CT,Connecticut,30.81,Dollars per million Btu
39,2021,TEACD,Total energy average price in the transportation sector,CT,Connecticut,24.76,Dollars per million Btu
40,2021,TETXD,Total end-use energy average price,CT,Connecticut,25.85,Dollars per million Btu
41,2021,TETCD,Total energy average price,CT,Connecticut,25.85,Dollars per million Btu
42,2021,TERCD,Total energy average price in the residential sector,DC,District of Columbia,24.08,Dollars per million Btu
43,2021,TETCD,Total energy average price,DC,District of Columbia,25.68,Dollars per million Btu
44,2021,TEACD,Total energy average price in the transportation sector,DC,District of Columbia,26.1,Dollars per million Btu
45,2021,TECCD,Total energy average price in the commercial sector,DC,District of Columbia,27.35,Dollars per million Btu
46,2021,TETXD,Total end-use energy average price,DC,District of Columbia,25.68,Dollars per million Btu
47,2021,TEICD,Total energy average price in the industrial sector,DC,District of Columbia,16.33,Dollars per million Btu
48,2021,TECCD,Total energy average price in the commercial sector,DE,Delaware,18.74,Dollars per million Btu
49,2021,TEACD,Total energy average price in the transportation sector,DE,Delaware,23.47,Dollars per million Btu
50,2021,TEICD,Total energy average price in the industrial sector,DE,Delaware,14.36,Dollars per million Btu
51,2021,TETCD,Total energy average price,DE,Delaware,21.48,Dollars per million Btu
52,2021,TETXD,Total end-use energy average price,DE,Delaware,21.48,Dollars per million Btu
53,2021,TERCD,Total energy average price in the residential sector,DE,Delaware,26.58,Dollars per million Btu
54,2021,TECCD,Total energy average price in the commercial sector,FL,Florida,24.54,Dollars per million Btu
55,2021,TERCD,Total energy average price in the residential sector,FL,Florida,34.41,Dollars per million Btu
56,2021,TETXD,Total end-use energy average price,FL,Florida,22.52,Dollars per million Btu
57,2021,TEICD,Total energy average price in the industrial sector,FL,Florida,11.12,Dollars per million Btu
58,2021,TETCD,Total energy average price,FL,Florida,22.52,Dollars per million Btu
59,2021,TEACD,Total energy average price in the transportation sector,FL,Florida,21.32,Dollars per million Btu
60,2021,TETXD,Total end-use energy average price,GA,Georgia,19.77,Dollars per million Btu
61,2021,TEACD,Total energy average price in the transportation sector,GA,Georgia,21.43,Dollars per million Btu
62,2021,TEICD,Total energy average price in the industrial sector,GA,Georgia,9.4,Dollars per million Btu
63,2021,TERCD,Total energy average price in the residential sector,GA,Georgia,28.31,Dollars per million Btu
64,2021,TETCD,Total energy average price,GA,Georgia,19.77,Dollars per million Btu
65,2021,TECCD,Total energy average price in the commercial sector,GA,Georgia,24.65,Dollars per million Btu
66,2021,TEACD,Total energy average price in the transportation sector,HI,Hawaii,22.45,Dollars per million Btu
67,2021,TECCD,Total energy average price in the commercial sector,HI,Hawaii,51.82,Dollars per million Btu
68,2021,TERCD,Total energy average price in the residential sector,HI,Hawaii,92.97,Dollars per million Btu
69,2021,TETCD,Total energy average price,HI,Hawaii,32.69,Dollars per million Btu
70,2021,TETXD,Total end-use energy average price,HI,Hawaii,32.69,Dollars per million Btu
71,2021,TEICD,Total energy average price in the industrial sector,HI,Hawaii,53.51,Dollars per million Btu
72,2021,TEICD,Total energy average price in the industrial sector,IA,Iowa,10.67,Dollars per million Btu
73,2021,TERCD,Total energy average price in the residential sector,IA,Iowa,21.01,Dollars per million Btu
74,2021,TETCD,Total energy average price,IA,Iowa,16.41,Dollars per million Btu
75,2021,TEACD,Total energy average price in the transportation sector,IA,Iowa,23.57,Dollars per million Btu
76,2021,TETXD,Total end-use energy average price,IA,Iowa,16.41,Dollars per million Btu
77,2021,TECCD,Total energy average price in the commercial sector,IA,Iowa,17.1,Dollars per million Btu
78,2021,TECCD,Total energy average price in the commercial sector,ID,Idaho,15.5,Dollars per million Btu
79,2021,TETCD,Total energy average price,ID,Idaho,19.29,Dollars per million Btu
80,2021,TEACD,Total energy average price in the transportation sector,ID,Idaho,26.52,Dollars per million Btu
81,2021,TERCD,Total energy average price in the residential sector,ID,Idaho,18.38,Dollars per million Btu
82,2021,TETXD,Total end-use energy average price,ID,Idaho,19.29,Dollars per million Btu
83,2021,TEICD,Total energy average price in the industrial sector,ID,Idaho,11.03,Dollars per million Btu
84,2021,TEICD,Total energy average price in the industrial sector,IL,Illinois,12.48,Dollars per million Btu
85,2021,TETXD,Total end-use energy average price,IL,Illinois,18.38,Dollars per million Btu
86,2021,TEACD,Total energy average price in the transportation sector,IL,Illinois,22.93,Dollars per million Btu
87,2021,TECCD,Total energy average price in the commercial sector,IL,Illinois,16.99,Dollars per million Btu
88,2021,TERCD,Total energy average price in the residential sector,IL,Illinois,18.38,Dollars per million Btu
89,2021,TETCD,Total energy average price,IL,Illinois,18.38,Dollars per million Btu
90,2021,TETCD,Total energy average price,IN,Indiana,17.11,Dollars per million Btu
91,2021,TEICD,Total energy average price in the industrial sector,IN,Indiana,10.12,Dollars per million Btu
92,2021,TERCD,Total energy average price in the residential sector,IN,Indiana,22.79,Dollars per million Btu
93,2021,TECCD,Total energy average price in the commercial sector,IN,Indiana,19.11,Dollars per million Btu
94,2021,TETXD,Total end-use energy average price,IN,Indiana,17.11,Dollars per million Btu
95,2021,TEACD,Total energy average price in the transportation sector,IN,Indiana,23.3,Dollars per million Btu
96,2021,TERCD,Total energy average price in the residential sector,KS,Kansas,22.28,Dollars per million Btu
97,2021,TEICD,Total energy average price in the industrial sector,KS,Kansas,11.04,Dollars per million Btu
98,2021,TECCD,Total energy average price in the commercial sector,KS,Kansas,20.89,Dollars per million Btu
99,2021,TEACD,Total energy average price in the transportation sector,KS,Kansas,23.26,Dollars per million Btu
100,2021,TETCD,Total energy average price,KS,Kansas,19.05,Dollars per million Btu
101,2021,TETXD,Total end-use energy average price,KS,Kansas,19.05,Dollars per million Btu
102,2021,TEACD,Total energy average price in the transportation sector,KY,Kentucky,22.32,Dollars per million Btu
103,2021,TEICD,Total energy average price in the industrial sector,KY,Kentucky,10.95,Dollars per million Btu
104,2021,TETCD,Total energy average price,KY,Kentucky,19.24,Dollars per million Btu
105,2021,TETXD,Total end-use energy average price,KY,Kentucky,19.24,Dollars per million Btu
106,2021,TECCD,Total energy average price in the commercial sector,KY,Kentucky,22.85,Dollars per million Btu
107,2021,TERCD,Total energy average price in the residential sector,KY,Kentucky,25.6,Dollars per million Btu
108,2021,TETCD,Total energy average price,LA,Louisiana,12.46,Dollars per million Btu
109,2021,TERCD,Total energy average price in the residential sector,LA,Louisiana,27.15,Dollars per million Btu
110,2021,TECCD,Total energy average price in the commercial sector,LA,Louisiana,23.52,Dollars per million Btu
111,2021,TEACD,Total energy average price in the transportation sector,LA,Louisiana,20.88,Dollars per million Btu
112,2021,TEICD,Total energy average price in the industrial sector,LA,Louisiana,9.06,Dollars per million Btu
113,2021,TETXD,Total end-use energy average price,LA,Louisiana,12.46,Dollars per million Btu
114,2021,TETXD,Total end-use energy average price,MA,Massachusetts,25.72,Dollars per million Btu
115,2021,TERCD,Total energy average price in the residential sector,MA,Massachusetts,29.53,Dollars per million Btu
116,2021,TEACD,Total energy average price in the transportation sector,MA,Massachusetts,23.54,Dollars per million Btu
117,2021,TECCD,Total energy average price in the commercial sector,MA,Massachusetts,27.13,Dollars per million Btu
118,2021,TETCD,Total energy average price,MA,Massachusetts,25.72,Dollars per million Btu
119,2021,TEICD,Total energy average price in the industrial sector,MA,Massachusetts,20.51,Dollars per million Btu
120,2021,TERCD,Total energy average price in the residential sector,MD,Maryland,26.98,Dollars per million Btu
121,2021,TETXD,Total end-use energy average price,MD,Maryland,23.58,Dollars per million Btu
122,2021,TEACD,Total energy average price in the transportation sector,MD,Maryland,24.21,Dollars per million Btu
123,2021,TEICD,Total energy average price in the industrial sector,MD,Maryland,14.83,Dollars per million Btu
124,2021,TETCD,Total energy average price,MD,Maryland,23.58,Dollars per million Btu
125,2021,TECCD,Total energy average price in the commercial sector,MD,Maryland,21.87,Dollars per million Btu
126,2021,TEACD,Total energy average price in the transportation sector,ME,Maine,24.6,Dollars per million Btu
127,2021,TETXD,Total end-use energy average price,ME,Maine,21.03,Dollars per million Btu
128,2021,TERCD,Total energy average price in the residential sector,ME,Maine,26.47,Dollars per million Btu
129,2021,TETCD,Total energy average price,ME,Maine,21.03,Dollars per million Btu
130,2021,TECCD,Total energy average price in the commercial sector,ME,Maine,22.88,Dollars per million Btu
131,2021,TEICD,Total energy average price in the industrial sector,ME,Maine,10.21,Dollars per million Btu
132,2021,TEICD,Total energy average price in the industrial sector,MI,Michigan,11.64,Dollars per million Btu
133,2021,TETXD,Total end-use energy average price,MI,Michigan,19.37,Dollars per million Btu
134,2021,TETCD,Total energy average price,MI,Michigan,19.37,Dollars per million Btu
135,2021,TECCD,Total energy average price in the commercial sector,MI,Michigan,19.51,Dollars per million Btu
136,2021,TEACD,Total energy average price in the transportation sector,MI,Michigan,23.06,Dollars per million Btu
137,2021,TERCD,Total energy average price in the residential sector,MI,Michigan,20.62,Dollars per million Btu
138,2021,TETXD,Total end-use energy average price,MN,Minnesota,18.75,Dollars per million Btu
139,2021,TEICD,Total energy average price in the industrial sector,MN,Minnesota,12.29,Dollars per million Btu
140,2021,TEACD,Total energy average price in the transportation sector,MN,Minnesota,23.24,Dollars per million Btu
141,2021,TERCD,Total energy average price in the residential sector,MN,Minnesota,20.2,Dollars per million Btu
142,2021,TETCD,Total energy average price,MN,Minnesota,18.75,Dollars per million Btu
143,2021,TECCD,Total energy average price in the commercial sector,MN,Minnesota,17.82,Dollars per million Btu
144,2021,TEICD,Total energy average price in the industrial sector,MO,Missouri,12.74,Dollars per million Btu
145,2021,TEACD,Total energy average price in the transportation sector,MO,Missouri,22.68,Dollars per million Btu
146,2021,TETCD,Total energy average price,MO,Missouri,20.46,Dollars per million Btu
147,2021,TETXD,Total end-use energy average price,MO,Missouri,20.46,Dollars per million Btu
148,2021,TERCD,Total energy average price in the residential sector,MO,Missouri,22.65,Dollars per million Btu
149,2021,TECCD,Total energy average price in the commercial sector,MO,Missouri,19.16,Dollars per million Btu
150,2021,TETXD,Total end-use energy average price,MS,Mississippi,18.94,Dollars per million Btu
151,2021,TECCD,Total energy average price in the commercial sector,MS,Mississippi,24.5,Dollars per million Btu
152,2021,TEACD,Total energy average price in the transportation sector,MS,Mississippi,22.24,Dollars per million Btu
153,2021,TERCD,Total energy average price in the residential sector,MS,Mississippi,28.3,Dollars per million Btu
154,2021,TEICD,Total energy average price in the industrial sector,MS,Mississippi,9.23,Dollars per million Btu
155,2021,TETCD,Total energy average price,MS,Mississippi,18.94,Dollars per million Btu
156,2021,TEICD,Total energy average price in the industrial sector,MT,Montana,12.5,Dollars per million Btu
157,2021,TERCD,Total energy average price in the residential sector,MT,Montana,19.2,Dollars per million Btu
158,2021,TETCD,Total energy average price,MT,Montana,20.51,Dollars per million Btu
159,2021,TEACD,Total energy average price in the transportation sector,MT,Montana,26.35,Dollars per million Btu
160,2021,TECCD,Total energy average price in the commercial sector,MT,Montana,17.2,Dollars per million Btu
161,2021,TETXD,Total end-use energy average price,MT,Montana,20.51,Dollars per million Btu
162,2021,TETXD,Total end-use energy average price,NC,North Carolina,20.98,Dollars per million Btu
163,2021,TERCD,Total energy average price in the residential sector,NC,North Carolina,27.94,Dollars per million Btu
164,2021,TETCD,Total energy average price,NC,North Carolina,20.98,Dollars per million Btu
165,2021,TECCD,Total energy average price in the commercial sector,NC,North Carolina,20.7,Dollars per million Btu
166,2021,TEICD,Total energy average price in the industrial sector,NC,North Carolina,11.19,Dollars per million Btu
167,2021,TEACD,Total energy average price in the transportation sector,NC,North Carolina,22.88,Dollars per million Btu
168,2021,TEICD,Total energy average price in the industrial sector,ND,North Dakota,9.94,Dollars per million Btu
169,2021,TERCD,Total energy average price in the residential sector,ND,North Dakota,21.48,Dollars per million Btu
170,2021,TETCD,Total energy average price,ND,North Dakota,15.68,Dollars per million Btu
171,2021,TETXD,Total end-use energy average price,ND,North Dakota,15.68,Dollars per million Btu
172,2021,TEACD,Total energy average price in the transportation sector,ND,North Dakota,24.6,Dollars per million Btu
173,2021,TECCD,Total energy average price in the commercial sector,ND,North Dakota,18.75,Dollars per million Btu
174,2021,TETXD,Total end-use energy average price,NE,Nebraska,17.53,Dollars per million Btu
175,2021,TERCD,Total energy average price in the residential sector,NE,Nebraska,19.74,Dollars per million Btu
176,2021,TECCD,Total energy average price in the commercial sector,NE,Nebraska,15.97,Dollars per million Btu
177,2021,TEICD,Total energy average price in the industrial sector,NE,Nebraska,10.94,Dollars per million Btu
178,2021,TETCD,Total energy average price,NE,Nebraska,17.53,Dollars per million Btu
179,2021,TEACD,Total energy average price in the transportation sector,NE,Nebraska,23.97,Dollars per million Btu
180,2021,TERCD,Total energy average price in the residential sector,NH,New Hampshire,29.94,Dollars per million Btu
181,2021,TETXD,Total end-use energy average price,NH,New Hampshire,25.65,Dollars per million Btu
182,2021,TEICD,Total energy average price in the industrial sector,NH,New Hampshire,20.24,Dollars per million Btu
183,2021,TECCD,Total energy average price in the commercial sector,NH,New Hampshire,26.94,Dollars per million Btu
184,2021,TEACD,Total energy average price in the transportation sector,NH,New Hampshire,23.89,Dollars per million Btu
185,2021,TETCD,Total energy average price,NH,New Hampshire,25.65,Dollars per million Btu
186,2021,TETXD,Total end-use energy average price,NJ,New Jersey,21.8,Dollars per million Btu
187,2021,TETCD,Total energy average price,NJ,New Jersey,21.8,Dollars per million Btu
188,2021,TEICD,Total energy average price in the industrial sector,NJ,New Jersey,20.53,Dollars per million Btu
189,2021,TEACD,Total energy average price in the transportation sector,NJ,New Jersey,22.46,Dollars per million Btu
190,2021,TECCD,Total energy average price in the commercial sector,NJ,New Jersey,21.59,Dollars per million Btu
191,2021,TERCD,Total energy average price in the residential sector,NJ,New Jersey,21.28,Dollars per million Btu
192,2021,TETCD,Total energy average price,NM,New Mexico,21.38,Dollars per million Btu
193,2021,TEICD,Total energy average price in the industrial sector,NM,New Mexico,17.07,Dollars per million Btu
194,2021,TECCD,Total energy average price in the commercial sector,NM,New Mexico,19.68,Dollars per million Btu
195,2021,TERCD,Total energy average price in the residential sector,NM,New Mexico,21.23,Dollars per million Btu
196,2021,TEACD,Total energy average price in the transportation sector,NM,New Mexico,23.19,Dollars per million Btu
197,2021,TETXD,Total end-use energy average price,NM,New Mexico,21.38,Dollars per million Btu
198,2021,TEICD,Total energy average price in the industrial sector,NV,Nevada,15.43,Dollars per million Btu
199,2021,TECCD,Total energy average price in the commercial sector,NV,Nevada,16.62,Dollars per million Btu
200,2021,TEACD,Total energy average price in the transportation sector,NV,Nevada,24.36,Dollars per million Btu
201,2021,TETXD,Total end-use energy average price,NV,Nevada,21.11,Dollars per million Btu
202,2021,TERCD,Total energy average price in the residential sector,NV,Nevada,21.98,Dollars per million Btu
203,2021,TETCD,Total energy average price,NV,Nevada,21.11,Dollars per million Btu
204,2021,TECCD,Total energy average price in the commercial sector,NY,New York,23.9,Dollars per million Btu
205,2021,TETXD,Total end-use energy average price,NY,New York,22.52,Dollars per million Btu
206,2021,TETCD,Total energy average price,NY,New York,22.52,Dollars per million Btu
207,2021,TEICD,Total energy average price in the industrial sector,NY,New York,13.65,Dollars per million Btu
208,2021,TEACD,Total energy average price in the transportation sector,NY,New York,22.44,Dollars per million Btu
209,2021,TERCD,Total energy average price in the residential sector,NY,New York,24.41,Dollars per million Btu
210,2021,TEICD,Total energy average price in the industrial sector,OH,Ohio,11.61,Dollars per million Btu
211,2021,TERCD,Total energy average price in the residential sector,OH,Ohio,20.78,Dollars per million Btu
212,2021,TETCD,Total energy average price,OH,Ohio,18.49,Dollars per million Btu
213,2021,TECCD,Total energy average price in the commercial sector,OH,Ohio,16.78,Dollars per million Btu
214,2021,TETXD,Total end-use energy average price,OH,Ohio,18.49,Dollars per million Btu
215,2021,TEACD,Total energy average price in the transportation sector,OH,Ohio,23.77,Dollars per million Btu
216,2021,TEACD,Total energy average price in the transportation sector,OK,Oklahoma,22.0,Dollars per million Btu
217,2021,TERCD,Total energy average price in the residential sector,OK,Oklahoma,22.18,Dollars per million Btu
218,2021,TETXD,Total end-use energy average price,OK,Oklahoma,17.51,Dollars per million Btu
219,2021,TECCD,Total energy average price in the commercial sector,OK,Oklahoma,18.52,Dollars per million Btu
220,2021,TETCD,Total energy average price,OK,Oklahoma,17.51,Dollars per million Btu
221,2021,TEICD,Total energy average price in the industrial sector,OK,Oklahoma,9.18,Dollars per million Btu
222,2021,TETXD,Total end-use energy average price,OR,Oregon,21.4,Dollars per million Btu
223,2021,TETCD,Total energy average price,OR,Oregon,21.4,Dollars per million Btu
224,2021,TEICD,Total energy average price in the industrial sector,OR,Oregon,11.25,Dollars per million Btu
225,2021,TEACD,Total energy average price in the transportation sector,OR,Oregon,27.16,Dollars per million Btu
226,2021,TERCD,Total energy average price in the residential sector,OR,Oregon,23.3,Dollars per million Btu
227,2021,TECCD,Total energy average price in the commercial sector,OR,Oregon,20.35,Dollars per million Btu
228,2021,TEICD,Total energy average price in the industrial sector,PA,Pennsylvania,11.88,Dollars per million Btu
229,2021,TETCD,Total energy average price,PA,Pennsylvania,19.49,Dollars per million Btu
230,2021,TECCD,Total energy average price in the commercial sector,PA,Pennsylvania,16.99,Dollars per million Btu
231,2021,TERCD,Total energy average price in the residential sector,PA,Pennsylvania,23.46,Dollars per million Btu
232,2021,TETXD,Total end-use energy average price,PA,Pennsylvania,19.49,Dollars per million Btu
233,2021,TEACD,Total energy average price in the transportation sector,PA,Pennsylvania,24.87,Dollars per million Btu
234,2021,TERCD,Total energy average price in the residential sector,RI,Rhode Island,28.7,Dollars per million Btu
235,2021,TEACD,Total energy average price in the transportation sector,RI,Rhode Island,24.61,Dollars per million Btu
236,2021,TETCD,Total energy average price,RI,Rhode Island,25.66,Dollars per million Btu
237,2021,TETXD,Total end-use energy average price,RI,Rhode Island,25.66,Dollars per million Btu
238,2021,TEICD,Total energy average price in the industrial sector,RI,Rhode Island,17.55,Dollars per million Btu
239,2021,TECCD,Total energy average price in the commercial sector,RI,Rhode Island,28.11,Dollars per million Btu
240,2021,TETXD,Total end-use energy average price,SC,South Carolina,20.22,Dollars per million Btu
241,2021,TERCD,Total energy average price in the residential sector,SC,South Carolina,31.88,Dollars per million Btu
242,2021,TECCD,Total energy average price in the commercial sector,SC,South Carolina,24.85,Dollars per million Btu
243,2021,TEICD,Total energy average price in the industrial sector,SC,South Carolina,10.2,Dollars per million Btu
244,2021,TETCD,Total energy average price,SC,South Carolina,20.22,Dollars per million Btu
245,2021,TEACD,Total energy average price in the transportation sector,SC,South Carolina,21.95,Dollars per million Btu
246,2021,TECCD,Total energy average price in the commercial sector,SD,South Dakota,19.97,Dollars per million Btu
247,2021,TETCD,Total energy average price,SD,South Dakota,18.85,Dollars per million Btu
248,2021,TEICD,Total energy average price in the industrial sector,SD,South Dakota,10.92,Dollars per million Btu
249,2021,TETXD,Total end-use energy average price,SD,South Dakota,18.85,Dollars per million Btu
250,2021,TEACD,Total energy average price in the transportation sector,SD,South Dakota,24.09,Dollars per million Btu
251,2021,TERCD,Total energy average price in the residential sector,SD,South Dakota,23.51,Dollars per million Btu
252,2021,TEACD,Total energy average price in the transportation sector,TN,Tennessee,22.06,Dollars per million Btu
253,2021,TERCD,Total energy average price in the residential sector,TN,Tennessee,24.71,Dollars per million Btu
254,2021,TEICD,Total energy average price in the industrial sector,TN,Tennessee,9.28,Dollars per million Btu
255,2021,TETCD,Total energy average price,TN,Tennessee,19.57,Dollars per million Btu
256,2021,TETXD,Total end-use energy average price,TN,Tennessee,19.57,Dollars per million Btu
257,2021,TECCD,Total energy average price in the commercial sector,TN,Tennessee,23.7,Dollars per million Btu
258,2021,TETXD,Total end-use energy average price,TX,Texas,16.53,Dollars per million Btu
259,2021,TEACD,Total energy average price in the transportation sector,TX,Texas,20.84,Dollars per million Btu
260,2021,TETCD,Total energy average price,TX,Texas,16.53,Dollars per million Btu
261,2021,TECCD,Total energy average price in the commercial sector,TX,Texas,20.84,Dollars per million Btu
262,2021,TERCD,Total energy average price in the residential sector,TX,Texas,29.07,Dollars per million Btu
263,2021,TEICD,Total energy average price in the industrial sector,TX,Texas,11.74,Dollars per million Btu
264,2021,TECCD,Total energy average price in the commercial sector,US,United States,22.15,Dollars per million Btu
265,2021,TETCD,Total energy average price,US,United States,19.99,Dollars per million Btu
266,2021,TERCD,Total energy average price in the residential sector,US,United States,25.45,Dollars per million Btu
267,2021,TEACD,Total energy average price in the transportation sector,US,United States,23.36,Dollars per million Btu
268,2021,TETXD,Total end-use energy average price,US,United States,19.99,Dollars per million Btu
269,2021,TEICD,Total energy average price in the industrial sector,US,United States,11.61,Dollars per million Btu
270,2021,TEICD,Total energy average price in the industrial sector,UT,Utah,13.46,Dollars per million Btu
271,2021,TECCD,Total energy average price in the commercial sector,UT,Utah,15.52,Dollars per million Btu
272,2021,TERCD,Total energy average price in the residential sector,UT,Utah,15.98,Dollars per million Btu
273,2021,TETCD,Total energy average price,UT,Utah,19.68,Dollars per million Btu
274,2021,TETXD,Total end-use energy average price,UT,Utah,19.68,Dollars per million Btu
275,2021,TEACD,Total energy average price in the transportation sector,UT,Utah,25.33,Dollars per million Btu
276,2021,TEACD,Total energy average price in the transportation sector,VA,Virginia,21.96,Dollars per million Btu
277,2021,TETXD,Total end-use energy average price,VA,Virginia,19.73,Dollars per million Btu
278,2021,TECCD,Total energy average price in the commercial sector,VA,Virginia,18.84,Dollars per million Btu
279,2021,TEICD,Total energy average price in the industrial sector,VA,Virginia,9.59,Dollars per million Btu
280,2021,TERCD,Total energy average price in the residential sector,VA,Virginia,26.92,Dollars per million Btu
281,2021,TETCD,Total energy average price,VA,Virginia,19.73,Dollars per million Btu
282,2021,TEACD,Total energy average price in the transportation sector,VT,Vermont,24.81,Dollars per million Btu
283,2021,TEICD,Total energy average price in the industrial sector,VT,Vermont,20.46,Dollars per million Btu
284,2021,TETCD,Total energy average price,VT,Vermont,24.24,Dollars per million Btu
285,2021,TETXD,Total end-use energy average price,VT,Vermont,24.24,Dollars per million Btu
286,2021,TERCD,Total energy average price in the residential sector,VT,Vermont,26.37,Dollars per million Btu
287,2021,TECCD,Total energy average price in the commercial sector,VT,Vermont,22.41,Dollars per million Btu
288,2021,TETCD,Total energy average price,WA,Washington,20.92,Dollars per million Btu
289,2021,TEACD,Total energy average price in the transportation sector,WA,Washington,24.38,Dollars per million Btu
290,2021,TEICD,Total energy average price in the industrial sector,WA,Washington,11.88,Dollars per million Btu
291,2021,TERCD,Total energy average price in the residential sector,WA,Washington,21.27,Dollars per million Btu
292,2021,TECCD,Total energy average price in the commercial sector,WA,Washington,20.0,Dollars per million Btu
293,2021,TETXD,Total end-use energy average price,WA,Washington,20.92,Dollars per million Btu
294,2021,TEACD,Total energy average price in the transportation sector,WI,Wisconsin,24.5,Dollars per million Btu
295,2021,TETXD,Total end-use energy average price,WI,Wisconsin,19.44,Dollars per million Btu
296,2021,TETCD,Total energy average price,WI,Wisconsin,19.44,Dollars per million Btu
297,2021,TERCD,Total energy average price in the residential sector,WI,Wisconsin,20.87,Dollars per million Btu
298,2021,TEICD,Total energy average price in the industrial sector,WI,Wisconsin,12.66,Dollars per million Btu
299,2021,TECCD,Total energy average price in the commercial sector,WI,Wisconsin,18.13,Dollars per million Btu
300,2021,TECCD,Total energy average price in the commercial sector,WV,West Virginia,17.94,Dollars per million Btu
301,2021,TERCD,Total energy average price in the residential sector,WV,West Virginia,24.55,Dollars per million Btu
302,2021,TETXD,Total end-use energy average price,WV,West Virginia,19.6,Dollars per million Btu
303,2021,TETCD,Total energy average price,WV,West Virginia,19.6,Dollars per million Btu
304,2021,TEICD,Total energy average price in the industrial sector,WV,West Virginia,12.95,Dollars per million Btu
305,2021,TEACD,Total energy average price in the transportation sector,WV,West Virginia,24.68,Dollars per million Btu
306,2021,TEACD,Total energy average price in the transportation sector,WY,Wyoming,24.9,Dollars per million Btu
307,2021,TETXD,Total end-use energy average price,WY,Wyoming,17.32,Dollars per million Btu
308,2021,TERCD,Total energy average price in the residential sector,WY,Wyoming,19.47,Dollars per million Btu
309,2021,TEICD,Total energy average price in the industrial sector,WY,Wyoming,11.51,Dollars per million Btu
310,2021,TECCD,Total energy average price in the commercial sector,WY,Wyoming,17.42,Dollars per million Btu
311,2021,TETCD,Total energy average price,WY,Wyoming,17.32,Dollars per million Btu
312,2020,TETCD,Total energy average price,AK,Alaska,17.2,Dollars per million Btu
313,2020,TERCD,Total energy average price in the residential sector,AK,Alaska,22.62,Dollars per million Btu
