,Year,State,BiofuelsProduction,BiomassConsumption,GeothermalProduction,GeothermalConsumption,HydropowerConsumption,HydropowerProduction,SolarConsumption,SolarProduction,WoodWasteProduction,WindConsumption,WindProduction,Unit
210,1995,AR,0.0,82964.0,0.0,131.0,33181.0,10980.272955999999,1230.0,0.0,82933.0,0.0,0.0,Billion Btu
211,1995,AZ,0.0,16652.0,0.0,237.0,85470.0,28279.832896,3844.0,0.0,14380.0,0.0,0.0,Billion Btu
212,1995,CA,725.0,181972.0,39069.0259,120057.0,495318.0,163895.41668599998,25322.0,1839.1445379999998,172906.0,31831.0,10533.282353999999,Billion Btu
213,1995,CO,165.0,13929.0,0.0,407.0,21977.0,7271.2746019999995,217.0,0.0,10748.0,0.0,0.0,Billion Btu
214,1995,CT,0.0,42323.0,0.0,0.0,3752.0,1242.0196879999999,152.0,0.0,42241.0,0.0,0.0,Billion Btu
215,1995,DC,0.0,1850.0,0.0,0.0,0.0,0.0,1.0,0.0,1850.0,0.0,0.0,Billion Btu
216,1995,DE,0.0,2381.0,0.0,67.0,0.0,0.0,28.0,0.0,2381.0,0.0,0.0,Billion Btu
217,1995,FL,0.0,186456.0,0.0,1648.0,2380.0,788.204802,29925.0,0.0,186258.0,0.0,0.0,Billion Btu
218,1995,GA,0.0,205644.0,0.0,48.0,43277.0,14320.759973999999,159.0,0.0,205634.0,0.0,0.0,Billion Btu
219,1995,HI,0.0,19803.0,801.8533699999999,2419.0,1009.0,334.38991599999997,1168.0,0.0,0.0,210.0,0.0,Billion Btu
220,1995,IA,61754.0,73847.0,0.0,187.0,10343.0,3422.3784259999998,9.0,0.0,40825.0,1.0,0.0,Billion Btu
221,1995,ID,828.0,25630.0,0.0,521.0,113322.0,37496.028438,2.0,0.0,25235.0,0.0,0.0,Billion Btu
222,1995,IL,66903.0,96147.0,0.0,331.0,1278.0,423.10560799999996,105.0,0.0,52191.0,0.0,0.0,Billion Btu
223,1995,IN,9730.0,49123.0,0.0,726.0,4818.0,1593.470314,25.0,0.0,37204.0,0.0,0.0,Billion Btu
224,1995,KS,4450.0,12656.0,0.0,139.0,116.0,37.533561999999996,37.0,0.0,10347.0,0.0,0.0,Billion Btu
225,1995,KY,0.0,15948.0,0.0,400.0,35303.0,11679.762066,4.0,0.0,15499.0,0.0,0.0,Billion Btu
226,1995,LA,0.0,142091.0,0.0,259.0,9819.0,3248.359184,75.0,0.0,141446.0,0.0,0.0,Billion Btu
227,1995,MA,0.0,63255.0,0.0,112.0,8958.0,2965.151398,222.0,3.412142,63255.0,0.0,0.0,Billion Btu
228,1995,MD,0.0,37066.0,0.0,89.0,14870.0,4920.308763999999,51.0,0.0,36801.0,0.0,0.0,Billion Btu
229,1995,ME,0.0,126184.0,0.0,0.0,34586.0,11444.324267999998,116.0,0.0,126184.0,0.0,0.0,Billion Btu
230,1995,MI,0.0,92386.0,0.0,820.0,16470.0,5449.190774,267.0,0.0,88158.0,0.0,0.0,Billion Btu
231,1995,MN,7428.0,73183.0,0.0,177.0,11324.0,3746.531916,375.0,0.0,56204.0,588.0,194.49209399999998,Billion Btu
232,1995,MO,0.0,18252.0,0.0,55.0,19784.0,6547.900498,159.0,0.0,16254.0,0.0,0.0,Billion Btu
233,1995,MS,0.0,94256.0,0.0,118.0,0.0,0.0,9.0,0.0,94065.0,0.0,0.0,Billion Btu
234,1995,MT,211.0,16550.0,0.0,126.0,110811.0,36666.877931999996,1.0,0.0,16400.0,0.0,0.0,Billion Btu
235,1995,NC,0.0,111566.0,0.0,151.0,56931.0,18838.435982,162.0,0.0,111468.0,0.0,0.0,Billion Btu
236,1995,ND,2896.0,4428.0,0.0,143.0,25341.0,8383.632894,0.0,0.0,2605.0,0.0,0.0,Billion Btu
237,1995,NE,27842.0,18477.0,0.0,184.0,14706.0,4865.714492,15.0,0.0,4176.0,0.0,0.0,Billion Btu
238,1995,NH,0.0,25314.0,0.0,0.0,14126.0,4674.63454,40.0,0.0,25314.0,0.0,0.0,Billion Btu
239,1995,NJ,0.0,43525.0,0.0,77.0,113.0,37.533561999999996,540.0,20.472852,42513.0,0.0,0.0,Billion Btu
240,1995,NM,1625.0,6322.0,0.0,159.0,2722.0,900.805488,585.0,0.0,3983.0,0.0,0.0,Billion Btu
241,1995,NV,0.0,4257.0,5302.4686679999995,16921.0,20021.0,6626.379763999999,178.0,3.412142,3204.0,0.0,0.0,Billion Btu
242,1995,NY,0.0,124868.0,0.0,174.0,268042.0,88691.80700599999,451.0,6.824284,122599.0,0.0,0.0,Billion Btu
243,1995,OH,3970.0,84854.0,0.0,536.0,2395.0,791.616944,34.0,0.0,65285.0,0.0,0.0,Billion Btu
244,1995,OK,0.0,24537.0,0.0,1.0,28667.0,9485.75476,86.0,0.0,24537.0,0.0,0.0,Billion Btu
245,1995,OR,0.0,45882.0,0.0,404.0,420363.0,139092.556488,515.0,0.0,45882.0,0.0,0.0,Billion Btu
246,1995,PA,0.0,97525.0,0.0,335.0,20935.0,6926.64826,495.0,0.0,91526.0,0.0,0.0,Billion Btu
247,1995,RI,0.0,4942.0,0.0,0.0,95.0,30.709277999999998,43.0,0.0,4942.0,0.0,0.0,Billion Btu
248,1995,SC,0.0,88934.0,0.0,101.0,35650.0,11795.774894,16.0,0.0,88934.0,0.0,0.0,Billion Btu
249,1995,SD,1882.0,4673.0,0.0,248.0,61974.0,20506.97342,0.0,0.0,2102.0,0.0,0.0,Billion Btu
250,1995,TN,5319.0,63986.0,0.0,32.0,99290.0,32855.515318,61.0,0.0,60440.0,0.0,0.0,Billion Btu
251,1995,TX,0.0,103690.0,0.0,370.0,17565.0,5810.877826,478.0,3.412142,99476.0,0.0,0.0,Billion Btu
252,1995,US,197737.0,3101141.0,45647.635676,152057.0,3205307.0,1060606.3342859999,68199.0,1880.090242,2901344.0,32630.0,10796.017288,Billion Btu
253,1995,UT,0.0,3580.0,477.69987999999995,1920.0,9990.0,3306.365598,51.0,0.0,3580.0,0.0,0.0,Billion Btu
254,1995,VA,484.0,115575.0,0.0,239.0,10261.0,3395.0812899999996,134.0,0.0,115362.0,0.0,0.0,Billion Btu
255,1995,VT,0.0,9119.0,0.0,0.0,10030.0,3320.014166,17.0,0.0,9119.0,0.0,0.0,Billion Btu
256,1995,WA,599.0,92951.0,0.0,174.0,850742.0,281501.71499999997,370.0,0.0,90131.0,0.0,0.0,Billion Btu
257,1995,WI,583.0,89355.0,0.0,97.0,24527.0,8114.073675999999,235.0,0.0,86117.0,0.0,0.0,Billion Btu
258,1995,WV,0.0,7229.0,0.0,0.0,12299.0,4070.6854059999996,38.0,0.0,7116.0,0.0,0.0,Billion Btu
259,1995,WY,345.0,2089.0,0.0,649.0,8234.0,2726.301458,2.0,0.0,1473.0,0.0,0.0,Billion Btu
260,1996,AK,0.0,8774.0,0.0,51.0,13089.0,4319.771772,1.0,0.0,8046.0,0.0,0.0,Billion Btu
261,1996,AL,0.0,208971.0,0.0,16.0,114587.0,37813.357643999996,146.0,0.0,208622.0,0.0,0.0,Billion Btu
262,1996,AR,0.0,87771.0,0.0,138.0,28921.0,9543.761174,1189.0,0.0,87769.0,0.0,0.0,Billion Btu
263,1996,AZ,0.0,14706.0,0.0,237.0,95276.0,31439.476388,3861.0,0.0,12790.0,0.0,0.0,Billion Btu
264,1996,CA,298.0,175098.0,42105.832279999995,129678.0,462729.0,152696.766642,25575.0,1941.5087979999998,167589.0,31836.0,10505.985218,Billion Btu
265,1996,CO,66.0,16342.0,0.0,409.0,18823.0,6210.09844,227.0,0.0,10947.0,0.0,0.0,Billion Btu
266,1996,CT,0.0,49675.0,0.0,0.0,6472.0,2136.000892,187.0,0.0,49396.0,0.0,0.0,Billion Btu
267,1996,DC,0.0,1921.0,0.0,0.0,0.0,0.0,1.0,0.0,1921.0,0.0,0.0,Billion Btu
268,1996,DE,0.0,2543.0,0.0,71.0,0.0,0.0,27.0,0.0,2543.0,0.0,0.0,Billion Btu
269,1996,FL,0.0,206119.0,0.0,1806.0,2229.0,737.022672,30259.0,0.0,206049.0,0.0,0.0,Billion Btu
270,1996,GA,0.0,208259.0,0.0,51.0,48380.0,15965.412418,169.0,0.0,208259.0,0.0,0.0,Billion Btu
271,1996,HI,0.0,19066.0,825.7383639999999,2502.0,1076.0,354.86276799999996,1210.0,0.0,19066.0,233.0,78.479266,Billion Btu
272,1996,IA,61537.0,78822.0,0.0,224.0,9671.0,3190.35277,9.0,0.0,48281.0,1.0,0.0,Billion Btu
273,1996,ID,333.0,26166.0,0.0,529.0,137349.0,45323.482185999994,2.0,0.0,26022.0,0.0,0.0,Billion Btu
274,1996,IL,27378.0,81943.0,0.0,350.0,1092.0,361.687052,113.0,0.0,59268.0,0.0,0.0,Billion Btu
275,1996,IN,3970.0,44255.0,0.0,794.0,4636.0,1528.639616,32.0,0.0,38619.0,0.0,0.0,Billion Btu
276,1996,KS,1790.0,11467.0,0.0,174.0,113.0,37.533561999999996,37.0,0.0,10459.0,0.0,0.0,Billion Btu
277,1996,KY,0.0,18997.0,0.0,450.0,36159.0,11932.260574,4.0,0.0,18531.0,0.0,0.0,Billion Btu
278,1996,LA,0.0,142258.0,0.0,300.0,9967.0,3289.3048879999997,73.0,0.0,142103.0,0.0,0.0,Billion Btu
279,1996,MA,0.0,65776.0,0.0,145.0,12290.0,4057.0368379999995,222.0,3.412142,65776.0,0.0,0.0,Billion Btu
280,1996,MD,0.0,40674.0,0.0,94.0,25410.0,8383.632894,51.0,0.0,40451.0,0.0,0.0,Billion Btu
281,1996,ME,0.0,124116.0,0.0,0.0,42987.0,14184.274293999999,114.0,0.0,124116.0,0.0,0.0,Billion Btu
282,1996,MI,0.0,104636.0,0.0,893.0,18442.0,6087.261328,266.0,0.0,102854.0,0.0,0.0,Billion Btu
283,1996,MN,10014.0,71951.0,0.0,188.0,12275.0,4050.2125539999997,370.0,0.0,57149.0,516.0,170.6071,Billion Btu
284,1996,MO,0.0,18022.0,0.0,58.0,13584.0,4483.554588,154.0,0.0,16971.0,0.0,0.0,Billion Btu
285,1996,MS,0.0,85599.0,0.0,151.0,0.0,0.0,9.0,0.0,85579.0,0.0,0.0,Billion Btu
286,1996,MT,75.0,15763.0,0.0,126.0,142640.0,47070.498889999995,2.0,0.0,15730.0,0.0,0.0,Billion Btu
287,1996,NC,0.0,112242.0,0.0,160.0,61546.0,20309.069184,164.0,0.0,109502.0,0.0,0.0,Billion Btu
288,1996,ND,1197.0,3355.0,0.0,165.0,32580.0,10751.659442,1.0,0.0,2417.0,0.0,0.0,Billion Btu
289,1996,NE,28756.0,21620.0,0.0,224.0,16564.0,5466.251483999999,15.0,0.0,7773.0,0.0,0.0,Billion Btu
290,1996,NH,0.0,27749.0,0.0,0.0,19845.0,6547.900498,39.0,0.0,27749.0,0.0,0.0,Billion Btu
291,1996,NJ,0.0,41255.0,0.0,81.0,197.0,64.830698,574.0,20.472852,40401.0,0.0,0.0,Billion Btu
292,1996,NM,653.0,5672.0,0.0,161.0,2187.0,719.961962,575.0,0.0,4011.0,0.0,0.0,Billion Btu
293,1996,NV,0.0,3555.0,5305.88081,16950.0,22381.0,7383.875287999999,223.0,3.412142,3555.0,0.0,0.0,Billion Btu
294,1996,NY,0.0,141121.0,0.0,213.0,299356.0,98784.923042,514.0,6.824284,139207.0,0.0,0.0,Billion Btu
295,1996,OH,0.0,81257.0,0.0,593.0,4109.0,1354.6203739999999,37.0,0.0,74217.0,0.0,0.0,Billion Btu
296,1996,OK,0.0,29277.0,0.0,1.0,22311.0,7363.402435999999,83.0,0.0,29277.0,0.0,0.0,Billion Btu
297,1996,OR,0.0,52115.0,0.0,431.0,464333.0,153225.648652,572.0,0.0,52115.0,0.0,0.0,Billion Btu
298,1996,PA,0.0,103551.0,0.0,381.0,31145.0,10277.371704,515.0,0.0,99049.0,0.0,0.0,Billion Btu
299,1996,RI,0.0,5413.0,0.0,0.0,107.0,34.12142,42.0,0.0,5413.0,0.0,0.0,Billion Btu
300,1996,SC,0.0,100228.0,0.0,106.0,31445.0,10376.323821999998,16.0,0.0,100228.0,0.0,0.0,Billion Btu
301,1996,SD,1875.0,4238.0,0.0,291.0,82489.0,27222.068875999998,0.0,0.0,2191.0,0.0,0.0,Billion Btu
302,1996,TN,2224.0,56948.0,0.0,34.0,118569.0,39127.032314,61.0,0.0,55966.0,0.0,0.0,Billion Btu
303,1996,TX,0.0,100412.0,0.0,417.0,9925.0,3275.6563199999996,496.0,3.412142,98843.0,854.0,283.207786,Billion Btu
304,1996,US,141284.0,3156805.0,48892.582718,163359.0,3589656.0,1184566.041004,69095.0,1992.690928,3014016.0,33440.0,11034.867228,Billion Btu
305,1996,UT,0.0,3872.0,655.131264,2463.0,10846.0,3579.336958,53.0,0.0,3797.0,0.0,0.0,Billion Btu
306,1996,VA,173.0,124385.0,0.0,279.0,14771.0,4875.950918,136.0,0.0,121001.0,0.0,0.0,Billion Btu
307,1996,VT,0.0,9114.0,0.0,0.0,12733.0,4200.346802,20.0,0.0,9114.0,0.0,0.0,Billion Btu
308,1996,WA,217.0,90894.0,0.0,218.0,1018675.0,336157.40555599995,365.0,0.0,89664.0,0.0,0.0,Billion Btu
309,1996,WI,581.0,100037.0,0.0,103.0,27877.0,9199.134832,238.0,0.0,95062.0,0.0,0.0,Billion Btu
310,1996,WV,0.0,7275.0,0.0,0.0,14735.0,4862.30235,45.0,0.0,7257.0,0.0,0.0,Billion Btu
311,1996,WY,147.0,1529.0,0.0,649.0,12737.0,4203.758944,2.0,0.0,1297.0,0.0,0.0,Billion Btu
312,1997,AK,0.0,4308.0,0.0,51.0,11224.0,3749.9440579999996,1.0,0.0,3719.0,0.0,0.0,Billion Btu
313,1997,AL,0.0,182204.0,0.0,17.0,117660.0,39311.287981999994,138.0,0.0,181859.0,0.0,0.0,Billion Btu
314,1997,AR,0.0,86884.0,0.0,147.0,35906.0,11997.091272,1108.0,0.0,86884.0,0.0,0.0,Billion Btu
315,1997,AZ,0.0,16421.0,0.0,238.0,123060.0,41112.898958,3792.0,3.412142,14517.0,0.0,0.0,Billion Btu
316,1997,CA,526.0,158854.0,43388.797672,132211.0,419290.0,140085.48981,24954.0,1927.8602299999998,151226.0,32037.0,10703.889454,Billion Btu
317,1997,CO,114.0,17123.0,0.0,411.0,20751.0,6933.472543999999,230.0,3.412142,11798.0,0.0,0.0,Billion Btu
318,1997,CT,0.0,46243.0,0.0,0.0,4562.0,1525.2274739999998,199.0,0.0,45948.0,0.0,0.0,Billion Btu
319,1997,DC,0.0,1377.0,0.0,0.0,0.0,0.0,1.0,0.0,1377.0,0.0,0.0,Billion Btu
320,1997,DE,0.0,2101.0,0.0,76.0,0.0,0.0,26.0,0.0,2101.0,0.0,0.0,Billion Btu
321,1997,FL,0.0,197033.0,0.0,1948.0,2464.0,822.3262219999999,29982.0,0.0,196914.0,0.0,0.0,Billion Btu
322,1997,GA,0.0,218529.0,0.0,54.0,43708.0,14603.96776,186.0,0.0,218529.0,0.0,0.0,Billion Btu
323,1997,HI,0.0,17433.0,835.97479,2506.0,1178.0,392.39633,1222.0,0.0,17433.0,164.0,54.594272,Billion Btu
324,1997,IA,61319.0,71580.0,0.0,247.0,8221.0,2746.77431,9.0,0.0,40383.0,1.0,0.0,Billion Btu
325,1997,ID,577.0,28607.0,0.0,522.0,149882.0,50076.595991999995,2.0,0.0,28360.0,0.0,0.0,Billion Btu
326,1997,IL,48244.0,89677.0,0.0,374.0,992.0,330.97777399999995,136.0,0.0,53157.0,0.0,0.0,Billion Btu
327,1997,IN,6975.0,40412.0,0.0,856.0,5736.0,1917.6238039999998,32.0,0.0,32152.0,0.0,0.0,Billion Btu
328,1997,KS,3101.0,9977.0,0.0,194.0,142.0,47.769988,36.0,0.0,8411.0,0.0,0.0,Billion Btu
329,1997,KY,0.0,13508.0,0.0,488.0,34522.0,11533.03996,4.0,0.0,12955.0,0.0,0.0,Billion Btu
330,1997,LA,0.0,138717.0,0.0,328.0,10580.0,3534.979112,69.0,0.0,138651.0,0.0,0.0,Billion Btu
331,1997,MA,0.0,61397.0,0.0,162.0,10537.0,3521.330544,220.0,3.412142,61397.0,0.0,0.0,Billion Btu
332,1997,MD,0.0,36802.0,0.0,100.0,16222.0,5418.481495999999,51.0,0.0,36547.0,0.0,0.0,Billion Btu
333,1997,ME,0.0,124454.0,0.0,0.0,37256.0,12447.494015999999,117.0,0.0,124454.0,0.0,0.0,Billion Btu
334,1997,MI,0.0,97296.0,0.0,962.0,17489.0,5841.587103999999,262.0,0.0,95028.0,0.0,0.0,Billion Btu
335,1997,MN,16197.0,78273.0,0.0,201.0,10567.0,3531.56697,359.0,0.0,55636.0,551.0,184.255668,Billion Btu
336,1997,MO,0.0,14852.0,0.0,62.0,16272.0,5435.542206,146.0,0.0,14273.0,0.0,0.0,Billion Btu
337,1997,MS,0.0,84113.0,0.0,169.0,0.0,0.0,10.0,0.0,84113.0,0.0,0.0,Billion Btu
338,1997,MT,114.0,16223.0,0.0,126.0,136921.0,45743.175652,2.0,0.0,16174.0,0.0,0.0,Billion Btu
339,1997,NC,0.0,109801.0,0.0,171.0,57457.0,19196.710892,156.0,0.0,107035.0,0.0,0.0,Billion Btu
340,1997,ND,2128.0,3578.0,0.0,181.0,33903.0,11328.31144,1.0,0.0,2253.0,0.0,0.0,Billion Btu
341,1997,NE,38727.0,24589.0,0.0,248.0,17080.0,5705.1014239999995,15.0,0.0,6317.0,0.0,0.0,Billion Btu
342,1997,NH,0.0,25682.0,0.0,0.0,16561.0,5534.494323999999,38.0,0.0,25682.0,0.0,0.0,Billion Btu
343,1997,NJ,0.0,39426.0,0.0,87.0,188.0,61.418555999999995,583.0,23.884994,38457.0,0.0,0.0,Billion Btu
344,1997,NM,1131.0,6402.0,0.0,176.0,2643.0,883.744778,542.0,0.0,4534.0,0.0,0.0,Billion Btu
345,1997,NV,0.0,4488.0,5445.778632,17112.0,26421.0,8827.211354,258.0,3.412142,4488.0,0.0,0.0,Billion Btu
346,1997,NY,0.0,179526.0,0.0,236.0,312702.0,104472.963756,537.0,6.824284,177683.0,0.0,0.0,Billion Btu
347,1997,OH,0.0,81058.0,0.0,642.0,5182.0,1729.955994,54.0,0.0,68311.0,0.0,0.0,Billion Btu
348,1997,OK,0.0,25268.0,0.0,2.0,29834.0,9966.866782,79.0,0.0,25268.0,0.0,0.0,Billion Btu
349,1997,OR,0.0,52574.0,0.0,435.0,476985.0,159360.67996799998,601.0,0.0,52574.0,0.0,0.0,Billion Btu
350,1997,PA,0.0,95749.0,0.0,415.0,22970.0,7673.9073579999995,509.0,0.0,90766.0,0.0,0.0,Billion Btu
351,1997,RI,0.0,4230.0,0.0,0.0,77.0,27.297136,40.0,0.0,4230.0,0.0,0.0,Billion Btu
352,1997,SC,0.0,101635.0,0.0,114.0,30212.0,10093.116036,23.0,0.0,101635.0,0.0,0.0,Billion Btu
353,1997,SD,1712.0,3974.0,0.0,311.0,92042.0,30750.223703999996,0.0,0.0,1855.0,0.0,0.0,Billion Btu
354,1997,TN,4001.0,49002.0,0.0,37.0,112731.0,37663.223396,61.0,0.0,47262.0,0.0,0.0,Billion Btu
355,1997,TX,0.0,106311.0,0.0,451.0,18289.0,6111.146322,494.0,3.412142,102604.0,828.0,276.38350199999996,Billion Btu
356,1997,US,186315.0,3102838.0,50247.203091999996,166598.0,3640457.0,1216268.252326,68124.0,1982.4545019999998,2919211.0,33581.0,11219.122895999999,Billion Btu
357,1997,UT,0.0,4397.0,576.6519979999999,2226.0,13728.0,4585.918847999999,51.0,0.0,4397.0,0.0,0.0,Billion Btu
358,1997,VA,263.0,115131.0,0.0,305.0,10420.0,3480.3848399999997,138.0,0.0,112462.0,0.0,0.0,Billion Btu
359,1997,VT,0.0,9024.0,0.0,0.0,10902.0,3640.755514,23.0,0.0,9024.0,0.0,0.0,Billion Btu
360,1997,WA,336.0,96456.0,0.0,241.0,1063894.0,355446.244282,355.0,0.0,94158.0,0.0,0.0,Billion Btu
361,1997,WI,578.0,102686.0,0.0,110.0,25362.0,8472.348586,230.0,0.0,96911.0,0.0,0.0,Billion Btu
362,1997,WV,0.0,5925.0,0.0,0.0,11630.0,3886.429738,43.0,0.0,5909.0,0.0,0.0,Billion Btu
363,1997,WY,270.0,1528.0,0.0,649.0,14101.0,4712.168102,2.0,0.0,1401.0,0.0,0.0,Billion Btu
364,1998,AK,0.0,2233.0,0.0,51.0,11353.0,3797.7140459999996,0.0,0.0,1886.0,0.0,0.0,Billion Btu
365,1998,AL,0.0,209467.0,0.0,18.0,107730.0,36049.28023,134.0,0.0,209183.0,0.0,0.0,Billion Btu
366,1998,AR,0.0,81960.0,0.0,152.0,31781.0,10635.646614,1033.0,0.0,81960.0,0.0,0.0,Billion Btu
367,1998,AZ,0.0,12302.0,0.0,238.0,111863.0,37431.197739999996,3712.0,3.412142,10834.0,0.0,0.0,Billion Btu
368,1998,CA,620.0,146909.0,43811.90328,133436.0,505243.0,169064.811816,24459.0,1924.4480879999999,141059.0,28122.0,9410.687635999999,Billion Btu
369,1998,CO,132.0,15850.0,0.0,412.0,14908.0,4988.551603999999,233.0,3.412142,10577.0,0.0,0.0,Billion Btu
370,1998,CT,0.0,44668.0,0.0,0.0,4571.0,1528.639616,231.0,0.0,44385.0,0.0,0.0,Billion Btu
371,1998,DC,0.0,1220.0,0.0,0.0,0.0,0.0,2.0,0.0,1220.0,0.0,0.0,Billion Btu
372,1998,DE,0.0,1833.0,0.0,79.0,0.0,0.0,24.0,0.0,1833.0,0.0,0.0,Billion Btu
373,1998,FL,0.0,171827.0,0.0,2130.0,2024.0,679.016258,29626.0,0.0,171706.0,0.0,0.0,Billion Btu
374,1998,GA,0.0,202938.0,0.0,56.0,53376.0,17862.56337,202.0,0.0,202938.0,0.0,0.0,Billion Btu
375,1998,HI,0.0,16548.0,808.677654,2418.0,1237.0,412.86918199999997,1257.0,3.412142,16548.0,197.0,64.830698,Billion Btu
376,1998,IA,61101.0,69391.0,0.0,303.0,9309.0,3115.285646,9.0,0.0,37255.0,1.0,0.0,Billion Btu
377,1998,ID,666.0,27359.0,0.0,555.0,131904.0,44139.468912,2.0,0.0,27075.0,0.0,0.0,Billion Btu
378,1998,IL,56682.0,89509.0,0.0,388.0,1404.0,470.875596,179.0,0.0,46561.0,0.0,0.0,Billion Btu
379,1998,IN,8172.0,38669.0,0.0,934.0,4881.0,1634.416018,33.0,0.0,30163.0,0.0,0.0,Billion Btu
380,1998,KS,3584.0,9495.0,0.0,249.0,117.0,37.533561999999996,34.0,0.0,7674.0,0.0,0.0,Billion Btu
381,1998,KY,0.0,11476.0,0.0,552.0,31774.0,10632.234472,4.0,0.0,11149.0,0.0,0.0,Billion Btu
382,1998,LA,0.0,136243.0,0.0,386.0,10838.0,3627.106946,71.0,0.0,136187.0,0.0,0.0,Billion Btu
383,1998,MA,0.0,55485.0,0.0,215.0,10500.0,3514.5062599999997,212.0,3.412142,55485.0,0.0,0.0,Billion Btu
384,1998,MD,0.0,34768.0,0.0,104.0,17740.0,5937.127079999999,49.0,0.0,34558.0,0.0,0.0,Billion Btu
385,1998,ME,0.0,113231.0,0.0,0.0,37892.0,12679.519671999999,117.0,0.0,113231.0,0.0,0.0,Billion Btu
386,1998,MI,0.0,93330.0,0.0,1044.0,14246.0,4766.762374,262.0,0.0,90401.0,0.0,0.0,Billion Btu
387,1998,MN,17869.0,76055.0,0.0,208.0,9734.0,3258.59561,345.0,0.0,50864.0,1497.0,501.58487399999996,Billion Btu
388,1998,MO,0.0,13923.0,0.0,65.0,23928.0,8008.297274,138.0,0.0,13267.0,0.0,0.0,Billion Btu
389,1998,MS,0.0,63943.0,0.0,223.0,0.0,0.0,10.0,0.0,63943.0,0.0,0.0,Billion Btu
390,1998,MT,113.0,14786.0,0.0,126.0,113370.0,37936.194756,2.0,0.0,14701.0,0.0,0.0,Billion Btu
391,1998,NC,0.0,104168.0,0.0,177.0,58512.0,19578.870796,152.0,0.0,100786.0,0.0,0.0,Billion Btu
392,1998,ND,2523.0,3700.0,0.0,212.0,23412.0,7834.278031999999,1.0,0.0,2222.0,0.0,0.0,Billion Btu
393,1998,NE,41288.0,25179.0,0.0,311.0,17160.0,5742.634986,15.0,0.0,5803.0,0.0,0.0,Billion Btu
394,1998,NH,0.0,24266.0,0.0,0.0,16282.0,5449.190774,38.0,0.0,24266.0,0.0,0.0,Billion Btu
395,1998,NJ,0.0,38682.0,0.0,90.0,211.0,71.65498199999999,626.0,27.297136,37921.0,0.0,0.0,Billion Btu
396,1998,NM,1306.0,6929.0,0.0,185.0,2411.0,805.265512,519.0,0.0,4046.0,0.0,0.0,Billion Btu
397,1998,NV,0.0,5185.0,5244.462254,16523.0,32287.0,10802.841572,339.0,3.412142,3965.0,0.0,0.0,Billion Btu
398,1998,NY,0.0,160398.0,0.0,296.0,298933.0,100030.354872,552.0,10.236426,159030.0,0.0,0.0,Billion Btu
399,1998,OH,0.0,81012.0,0.0,712.0,4144.0,1385.329652,85.0,0.0,62269.0,0.0,0.0,Billion Btu
400,1998,OK,0.0,24732.0,0.0,2.0,35779.0,11973.206278,79.0,0.0,24732.0,0.0,0.0,Billion Btu
401,1998,OR,0.0,47373.0,0.0,499.0,406882.0,136151.29008399998,622.0,0.0,46147.0,199.0,68.24284,Billion Btu
402,1998,PA,0.0,86439.0,0.0,477.0,24283.0,8124.3101019999995,490.0,0.0,85295.0,0.0,0.0,Billion Btu
403,1998,RI,0.0,4070.0,0.0,0.0,88.0,30.709277999999998,38.0,0.0,4070.0,0.0,0.0,Billion Btu
404,1998,SC,0.0,93417.0,0.0,118.0,36397.0,12177.934797999998,24.0,0.0,93417.0,0.0,0.0,Billion Btu
405,1998,SD,2117.0,4121.0,0.0,386.0,58710.0,19647.113636,0.0,0.0,1628.0,0.0,0.0,Billion Btu
406,1998,TN,4792.0,48567.0,0.0,38.0,110189.0,36871.606452,61.0,0.0,46492.0,0.0,0.0,Billion Btu
407,1998,TX,0.0,99146.0,0.0,516.0,14529.0,4862.30235,554.0,3.412142,93655.0,816.0,272.97136,Billion Btu
408,1998,US,202474.0,2927489.0,50410.985907999995,168480.0,3297054.0,1103268.345712,67401.0,1985.866644,2726455.0,30853.0,10325.141692,Billion Btu
409,1998,UT,0.0,4919.0,545.94272,2159.0,13406.0,4486.96673,49.0,0.0,3888.0,0.0,0.0,Billion Btu
410,1998,VA,260.0,112523.0,0.0,364.0,13086.0,4377.778186,138.0,0.0,109221.0,0.0,0.0,Billion Btu
411,1998,VT,0.0,8090.0,0.0,0.0,12176.0,4074.0975479999997,24.0,0.0,8090.0,0.0,0.0,Billion Btu
412,1998,WA,342.0,90163.0,0.0,313.0,813870.0,272340.11373,342.0,0.0,87123.0,0.0,0.0,Billion Btu
413,1998,WI,576.0,92523.0,0.0,114.0,17818.0,5961.012073999999,227.0,0.0,89420.0,0.0,0.0,Billion Btu
414,1998,WV,0.0,5094.0,0.0,0.0,11077.0,3705.5862119999997,42.0,0.0,5092.0,0.0,0.0,Billion Btu
415,1998,WY,330.0,1373.0,0.0,649.0,13688.0,4579.094564,2.0,0.0,1232.0,21.0,6.824284,Billion Btu
416,1999,AK,0.0,2168.0,0.0,86.0,8351.0,2787.720014,0.0,0.0,1775.0,0.0,0.0,Billion Btu
417,1999,AL,0.0,210694.0,0.0,62.0,79350.0,26478.22192,127.0,0.0,210656.0,0.0,0.0,Billion Btu
418,1999,AR,0.0,82147.0,0.0,192.0,27552.0,9192.310548,931.0,0.0,82147.0,0.0,0.0,Billion Btu
419,1999,AZ,0.0,12492.0,0.0,286.0,99794.0,33299.093777999995,3573.0,3.412142,11223.0,0.0,0.0,Billion Btu
